"","type","date(yyyyMMddHHmmss)","author","message","latitude","longitude","location","timestamp","id","cleaned","RT_pattern","RT_from","RT_message","RT_message_cleaned","user_mentioned","time_1min"
"793","mbdata",20140123180554,"KronosQuoth","Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI",NA,NA,NA,2014-01-23 18:05:54,793,"good thing come people wait good thing come go get","","","Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI","","","2014-01-23 18:05:00"
"794","mbdata",20140123180615,"sithLordJames","RT @choconibbs Over 10 years ago people. #getoverit #POKRally",NA,NA,NA,2014-01-23 18:06:15,794,"year ago people","RT @choconibbs","choconibbs","Over 10 years ago people. #getoverit #POKRally","year ago people","@choconibbs","2014-01-23 18:06:00"
"795","mbdata",20140123180615,"POK","Dr. Newman is the winner of the Goldman Environmental Prize the Rachel Carson Award and the Natural World Book Prize",NA,NA,NA,2014-01-23 18:06:15,795,"dr newman winner goldman environmental prize rachel carson award natural world book prize","","","Dr. Newman is the winner of the Goldman Environmental Prize the Rachel Carson Award and the Natural World Book Prize","","","2014-01-23 18:06:00"
"796","ccdata",20140123180615,NA,"TRAFFIC STOP",NA,NA,"2978 N. Taxiarchon Ave",2014-01-23 18:06:15,796,"traffic stop","","","TRAFFIC STOP","","","2014-01-23 18:06:00"
"797","mbdata",20140123180618,"KronosQuoth","It is better to fail in originality than to succeed in imitation.  #POKRally #HI",NA,NA,NA,2014-01-23 18:06:18,797,"good fail originality succeed imitation","","","It is better to fail in originality than to succeed in imitation.  #POKRally #HI","","","2014-01-23 18:06:00"
"798","mbdata",20140123180618,"Clevvah4Evah","You got low self coincidence #POK #Rally #Grammar",NA,NA,NA,2014-01-23 18:06:18,798,"get low self coincidence","","","You got low self coincidence #POK #Rally #Grammar","","","2014-01-23 18:06:00"
"799","mbdata",20140123180618,"KronosQuoth","Opportunities don't happen, you create them.  #POKRally #HI",NA,NA,NA,2014-01-23 18:06:18,799,"opportunity happen create","","","Opportunities don't happen, you create them.  #POKRally #HI","","","2014-01-23 18:06:00"
"800","mbdata",20140123180618,"KronosQuoth","The whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #POKRally #HI",NA,NA,NA,2014-01-23 18:06:18,800,"whole secret successful life find one destiny","","","The whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #POKRally #HI","","","2014-01-23 18:06:00"
"801","mbdata",20140123180646,"Clevvah4Evah","Please except my gift of appreciation #POK #Rally #Grammar",NA,NA,NA,2014-01-23 18:06:46,801,"please except gift appreciation","","","Please except my gift of appreciation #POK #Rally #Grammar","","","2014-01-23 18:06:00"
"802","mbdata",20140123180646,"KronosQuoth","Blessed are those who can give without remembering and take without forgetting.  #POKRally #HI",NA,NA,NA,2014-01-23 18:06:46,802,"bless can give without remember take without forget","","","Blessed are those who can give without remembering and take without forgetting.  #POKRally #HI","","","2014-01-23 18:06:00"
"803","mbdata",20140123180649,"wireHead1122","RT @choconibbs @Sara POK says we kidnap and extort for Poor Julie #hogwash",NA,NA,NA,2014-01-23 18:06:49,803,"pok say kidnap extort poor julie","RT @choconibbs","choconibbs","@Sara POK says we kidnap and extort for Poor Julie #hogwash","pok say kidnap extort poor julie","""@choconibbs"" ""@Sara""","2014-01-23 18:06:00"
"804","mbdata",20140123180710,"KronosQuoth","If you're going through hell keep going.  #POKRally #HI",NA,NA,NA,2014-01-23 18:07:10,804,"go hell keep go","","","If you're going through hell keep going.  #POKRally #HI","","","2014-01-23 18:07:00"
"805","mbdata",20140123180710,"KronosQuoth","The past is a ghost, the future a dream. All we ever have is now.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 18:07:10,805,"past ghost future dream ever now","","","The past is a ghost, the future a dream. All we ever have is now.  #KronosStar #POKRally","","","2014-01-23 18:07:00"
"806","mbdata",20140123180710,"KronosQuoth","Evolution inspires incredible phenomena #POKRally #HI",NA,NA,NA,2014-01-23 18:07:10,806,"evolution inspire incredible phenomenon","","","Evolution inspires incredible phenomena #POKRally #HI","","","2014-01-23 18:07:00"
"807","mbdata",20140123180710,"Clevvah4Evah","April 31 2013 - will always remember that date #POK #Rally #Grammar",NA,NA,NA,2014-01-23 18:07:10,807,"april always remember date","","","April 31 2013 - will always remember that date #POK #Rally #Grammar","","","2014-01-23 18:07:00"
"808","mbdata",20140123180738,"KronosQuoth","Definiteness of purpose is the starting point of all achievement.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 18:07:38,808,"definiteness purpose start point achievement","","","Definiteness of purpose is the starting point of all achievement.  #KronosStar #POKRally","","","2014-01-23 18:07:00"
"809","mbdata",20140123180738,"KronosQuoth","I find that the harder I work, the more luck I seem to have.  #POKRally #HI",NA,NA,NA,2014-01-23 18:07:38,809,"find hard work luck seem","","","I find that the harder I work, the more luck I seem to have.  #POKRally #HI","","","2014-01-23 18:07:00"
"810","mbdata",20140123180752,"POK","Dr. Newman is the author of prize-winning book """"Song of the Otters""""""""",NA,NA,NA,2014-01-23 18:07:52,810,"dr newman author prizewinning book song otter","","","Dr. Newman is the author of prize-winning book """"Song of the Otters""""""""","","","2014-01-23 18:07:00"
"811","mbdata",20140123180752,"choconibbs","Some egghead is going to read from a book!  #POKRally #illiteratecriminals",NA,NA,NA,2014-01-23 18:07:52,811,"egghead go read book","","","Some egghead is going to read from a book!  #POKRally #illiteratecriminals","","","2014-01-23 18:07:00"
"812","ccdata",20140123180752,NA,"PARK CHECK",NA,NA,"3301 N. Taxiarchon Ave",2014-01-23 18:07:52,812,"park check","","","PARK CHECK","","","2014-01-23 18:07:00"
"813","mbdata",20140123180758,"KronosQuoth","Few things can help an individual more than to place responsibility on him, and to let him know that you trust him.   #KronosStar #POKRally",NA,NA,NA,2014-01-23 18:07:58,813,"thing can help individual place responsibility let know trust","","","Few things can help an individual more than to place responsibility on him, and to let him know that you trust him.   #KronosStar #POKRally","","","2014-01-23 18:07:00"
"814","mbdata",20140123180758,"KronosQuoth","If you do what youve always done, youll get what youve always gotten.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 18:07:58,814,"youve always do youll get youve always get","","","If you do what youve always done, youll get what youve always gotten.  #KronosStar #POKRally","","","2014-01-23 18:07:00"
"815","mbdata",20140123180758,"KronosQuoth","Either write something worth reading or do something worth writing.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 18:07:58,815,"either write something worth read something worth write","","","Either write something worth reading or do something worth writing.  #KronosStar #POKRally","","","2014-01-23 18:07:00"
"816","mbdata",20140123180758,"KronosQuoth","If the wind will not serve, take to the oars.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 18:07:58,816,"wind serve take oar","","","If the wind will not serve, take to the oars.  #KronosStar #POKRally","","","2014-01-23 18:07:00"
"817","mbdata",20140123180813,"POK","Dr. Newman serves on the board of the Institute of Environmental Sciences",NA,NA,NA,2014-01-23 18:08:13,817,"dr newman serve board institute environmental science","","","Dr. Newman serves on the board of the Institute of Environmental Sciences","","","2014-01-23 18:08:00"
"818","mbdata",20140123180822,"KronosQuoth","It is better to fail in originality than to succeed in imitation.  #POKRally #HI",NA,NA,NA,2014-01-23 18:08:22,818,"good fail originality succeed imitation","","","It is better to fail in originality than to succeed in imitation.  #POKRally #HI","","","2014-01-23 18:08:00"
"819","mbdata",20140123180822,"KronosQuoth","Things work out best for those who make the best of how things work out.  #POKRally #HI",NA,NA,NA,2014-01-23 18:08:22,819,"thing work good make good thing work","","","Things work out best for those who make the best of how things work out.  #POKRally #HI","","","2014-01-23 18:08:00"
"820","mbdata",20140123180822,"skinnyJeans","I trust this goodstuff.kronos/links #abilasFinest",NA,NA,NA,2014-01-23 18:08:22,820,"trust goodstuffkronoslinks","","","I trust this goodstuff.kronos/links #abilasFinest","","","2014-01-23 18:08:00"
"821","mbdata",20140123180835,"dolls4sale","RT @choconibbs Go back to your farms, you sheep #baa-baa #POKRally",NA,NA,NA,2014-01-23 18:08:35,821,"go back farm sheep baa","RT @choconibbs","choconibbs","Go back to your farms, you sheep #baa-baa #POKRally","go back farm sheep baa","@choconibbs","2014-01-23 18:08:00"
"822","mbdata",20140123180837,"pinky","RT @choconibbs @Sara I'm angry over all the kids who got sick then",NA,NA,NA,2014-01-23 18:08:37,822,"I angry kid get sick","RT @choconibbs","choconibbs","@Sara I'm angry over all the kids who got sick then","I angry kid get sick","""@choconibbs"" ""@Sara""","2014-01-23 18:08:00"
"823","mbdata",20140123180845,"KronosQuoth","Motivation is what gets you started. Habit is what keeps you going.  #POKRally #HI",NA,NA,NA,2014-01-23 18:08:45,823,"motivation get start habit keep go","","","Motivation is what gets you started. Habit is what keeps you going.  #POKRally #HI","","","2014-01-23 18:08:00"
"824","mbdata",20140123180845,"reggierockin776","you r famous now haha  badprofiles.kronos/tacky   #abila #pictures",NA,NA,NA,2014-01-23 18:08:45,824,"r famous now haha badprofileskronostacky","","","you r famous now haha  badprofiles.kronos/tacky   #abila #pictures","","","2014-01-23 18:08:00"
"825","mbdata",20140123180845,"KronosQuoth","I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",NA,NA,NA,2014-01-23 18:08:45,825,"find real interest life curious life sleep important thing","","","I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI","","","2014-01-23 18:08:00"
"826","mbdata",20140123180846,"Viktor-E","Fantastic message from Prof DiS: We're all in this together!",NA,NA,NA,2014-01-23 18:08:46,826,"fantastic message prof dis together","","","Fantastic message from Prof DiS: We're all in this together!","","","2014-01-23 18:08:00"
"827","mbdata",20140123180905,"KronosQuoth","To accomplish great things, we must not only act, but also dream, not only plan, but also believe. #POKRally #HI",NA,NA,NA,2014-01-23 18:09:05,827,"accomplish great thing must act also dream plan also believe","","","To accomplish great things, we must not only act, but also dream, not only plan, but also believe. #POKRally #HI","","","2014-01-23 18:09:00"
"828","mbdata",20140123180905,"KronosQuoth","Do one thing every day that scares you.  #POKRally #HI",NA,NA,NA,2014-01-23 18:09:05,828,"one thing every day scare","","","Do one thing every day that scares you.  #POKRally #HI","","","2014-01-23 18:09:00"
"829","mbdata",20140123180905,"KronosQuoth","Failure is the condiment that gives success its flavor.  #POKRally #HI",NA,NA,NA,2014-01-23 18:09:05,829,"failure condiment give success flavor","","","Failure is the condiment that gives success its flavor.  #POKRally #HI","","","2014-01-23 18:09:00"
"830","mbdata",20140123180905,"KronosQuoth","Every child is an artist.  The problem is how to remain an artist once he grows up.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 18:09:05,830,"every child artist problem remain artist grow","","","Every child is an artist.  The problem is how to remain an artist once he grows up.  #KronosStar #POKRally","","","2014-01-23 18:09:00"
"831","ccdata",20140123180922,NA,"MISDEMEANOR ASSAULT-IN PROGRESS",NA,NA,"5367 N. Averof St",2014-01-23 18:09:22,831,"misdemeanor assaultin progress","","","MISDEMEANOR ASSAULT-IN PROGRESS","","","2014-01-23 18:09:00"
"832","mbdata",20140123180927,"POK","Prof De Stefano concludes his remarksand receives thundering applause",NA,NA,NA,2014-01-23 18:09:27,832,"prof de stefano conclude remarksand receive thunder applause","","","Prof De Stefano concludes his remarksand receives thundering applause","","","2014-01-23 18:09:00"
"833","mbdata",20140123180936,"KronosQuoth","The only way to do great work is to love what you do.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 18:09:36,833,"way great work love","","","The only way to do great work is to love what you do.  #KronosStar #POKRally","","","2014-01-23 18:09:00"
"834","mbdata",20140123180936,"KronosQuoth","Strive not to be a success, but rather to be of value.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 18:09:36,834,"strive success rather value","","","Strive not to be a success, but rather to be of value.  #KronosStar #POKRally","","","2014-01-23 18:09:00"
"835","mbdata",20140123180936,"KronosQuoth","Strive not to be a success, but rather to be of value.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 18:09:36,835,"strive success rather value","","","Strive not to be a success, but rather to be of value.  #KronosStar #POKRally","","","2014-01-23 18:09:00"
"836","mbdata",20140123180956,"KronosQuoth","Teach thy tongue to say, I do not know, and thous shalt progress.  #KronosStar #POKRally",NA,NA,NA,2014-01-23 18:09:56,836,"teach thy tongue say know thous shall progress","","","Teach thy tongue to say, I do not know, and thous shalt progress.  #KronosStar #POKRally","","","2014-01-23 18:09:00"
